,b1,b2,b3,b4,M,R,C,accuracy
0,0.3205128635638401,0.1997683494391264,0.13217168459138284,0.08827680670931679,0.15064744891019752,0.2868901513937459,0.22562417210636246,0.8571428571428571
1,0.3597888842242616,0.22963368181623126,0.15635967021863004,0.10826878328883449,0.1688384869334233,0.31537954217122355,0.36452283004848257,0.8625
2,0.3276322470647266,0.20630330750488002,0.13833896938656437,0.09603641716625608,0.15263530383079438,0.2909898170312427,0.27475775289183535,0.8610119047619048
3,0.3522320679489827,0.21957569833400822,0.1445224346941668,0.0969193259445195,0.16030769266098646,0.309970015441766,0.3116112800347896,0.8642857142857143
4,0.34713217204384617,0.22082764865796925,0.1492164896960188,0.10191716470916833,0.16280609918922234,0.30782521353333114,0.33903021619597085,0.8583333333333333
5,0.3493229477567198,0.22266366430435994,0.14891834491145453,0.10136127307162555,0.16638527865018243,0.3166270286411661,0.34464611496475117,0.8577380952380952
6,0.35149351368543047,0.22186219442511312,0.14750464816875422,0.09943533229185786,0.163339678209646,0.30430574930860693,0.2454464345949278,0.8633928571428572
7,0.33186922101236693,0.20963499259155016,0.13912103202464415,0.09386944228297893,0.1590083630945478,0.30186294875715614,0.35171477483649516,0.8544642857142857
8,0.33584329351220465,0.21342719149929537,0.14270223182050562,0.09605891569500903,0.15586356068122081,0.3045563462760166,0.3286133539305592,0.8577380952380952
9,0.34364154324434815,0.21057263051035247,0.13467804751694895,0.08559923898258281,0.15634107211012246,0.291982404473089,0.23406872516718893,0.8604166666666667
10,0.3574557017949773,0.22978395378119454,0.15463960919562467,0.10501637912278429,0.16076420998569702,0.29920439249343134,0.29813486127272076,0.8550595238095238
11,0.3447961999152883,0.2193137267158352,0.15008612295256443,0.10627846572388618,0.1607461475885357,0.30749186648570787,0.40938573992272503,0.8547619047619047
12,0.3548363499211194,0.227614117683484,0.15570642107929003,0.11027266271366583,0.16549715782675337,0.315488471033272,0.37069824340873014,0.8598214285714286
13,0.33663699162132615,0.2112006718075349,0.1404392846612617,0.09519279263308494,0.15775594064571655,0.3033108949496442,0.2850712231071861,0.856547619047619
14,0.34082670724378206,0.21313650730940137,0.13951163944936848,0.09195023170705245,0.15844025516377255,0.29467180152010025,0.24998730725630994,0.8627976190476191
15,0.3594738201327041,0.23031041310872927,0.15462229920728066,0.10612621873568977,0.1680077693408766,0.3065554029843532,0.27141870425867737,0.8645833333333334
16,0.3446139258279947,0.21448260548710446,0.13893713725584966,0.08923856599975838,0.16017308689220328,0.29827802467655073,0.2621669572475752,0.8452380952380952
17,0.3605671180692572,0.22894137860137462,0.1547756729274042,0.10736125169422178,0.16811494677859892,0.31286365924768944,0.3012171662533758,0.8610119047619048
18,0.34289120230675024,0.21814244090829343,0.14394394118232978,0.09536891830908775,0.15639535272559588,0.3036015360103967,0.28547588072246827,0.85625
19,0.36842347681179477,0.23416277399719498,0.15724210120918233,0.10849757561025603,0.1697933140059346,0.32002930044889033,0.4522209979964076,0.8720238095238095
20,0.35488065877782254,0.22562605507453454,0.1526909981096362,0.10653990765671495,0.16354312046317784,0.30583304502295866,0.35179406275708563,0.8598214285714286
