,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,cand,ref
0,0.14285714285374154,0.08347838711095644,0.05585079625938625,8.175340974652183e-06,0.00012162870976739668,0.09606484275747548,0.16888150609080838,the trachea is midline the cardiomediastinal silhouette is normal the lungs are clear without evidence of acute infiltrate or effusion there is no pneumothorax the visualized bony structures reveal no acute abnormalities lateral view reveals mild degenerative changes of the thoracic spine,[u'the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal .']
1,0.45161290321123837,0.24538755828177453,0.12757601340018823,1.650202581949573e-05,0.14067972109251906,0.23397387995026933,0.23948401570386985,the heart size and pulmonary vascularity appear within normal limits the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen a few bandlike opacities are present,[u'the lungs are clear and without focal air space opacity the cardiomediastinal silhouette is normal in size and contour there is no pneumothorax or large pleural effusion .']
2,0.1903019701488873,0.11808336737475414,0.08157120139767703,1.0302926589187072e-05,0.0006848837855314062,0.0996554868772404,0.29611650485436897,the heart and mediastinum are unremarkable the lungs are clear without infiltrate there is no effusion or pneumothorax,[u'the cardiomediastinal silhouette is within normal limits for size and contour the lungs are normally inflated without evidence of focal airspace disease pleural effusion or pneumothorax stable calcified granuloma within the right upper lung no acute bone abnormality .']
3,0.12499999999609379,2.008048322192484e-09,5.122425940536055e-12,2.609199379828568e-13,0.013721431995638744,0.09731958762886599,0.16850828729281767,the heart is normal in size the mediastinum is stable the aorta is tortuous there are calcified granulomas within the left lung xxxx calcified granuloma lungs are otherwise clear without focal consolidation,[u'mild cardiomegaly normal pulmonary vascularity tortuosity of the descending aorta no focal infiltrate pneumothorax or pleural effusion .']
4,0.15978727079750263,0.11564553621950853,0.09796799079129744,0.08499556777325373,0.0004420028421654198,0.07069756702855703,0.28110599078341014,the heart is normal in size and contour the lungs are clear without evidence of infiltrate there is no pneumothorax or effusion,[u'there is mild cardiomegaly the aorta is tortuous there is xxxx opacities noted in the right lower lobe xxxx subsegmental atelectasis there is no pneumothorax or effusion no displaced rib fractures if there is high clinical concern consider dedicated rib views for further evaluation .']
5,0.41176470583391,0.27785946507990555,0.217535283963028,0.16467029853809292,0.3532879443585545,0.21002014533187852,0.4117647058823529,the heart and mediastinum are normal the lungs are clear there is no acute infiltrate or effusion,[u'cardiac and mediastinal contours are within normal limits the lungs are clear bony structures are intact .']
6,0.15942903512100384,2.5774485192592135e-09,6.619095630190416e-12,3.3954732112316095e-13,0.06223495638164455,0.06820809248554914,0.12406779661016949,there is a moderate cardiomegaly with left lower lobe airspace disease no definite pleural effusion or pneumothorax stable cardiomegaly there is mild cardiomegaly,[u'low lung volumes question patchy opacity left base no pneumothorax osseous structures intact small right effusion patchy opacity left base may represent evolving infiltrate .']
7,0.08407007689613175,0.03490819938588035,2.634932157690855e-07,7.305315881584106e-10,1.4091100628201202e-05,0.04060913705583756,0.11026753434562543,the heart size is within normal limits atherosclerotic calcification of the aorta no focal airspace consolidation suspicious pulmonary opacity or pneumothorax no pleural effusion or acute bony abnormalities stable cardiomegaly,[u'the lungs appear clear the thoracic aorta remains tortuous the presence of an aortic aneurysm cannot be excluded on this study xxxx a there are calcified mediastinal and hilar lymph xxxx suggesting prior histoplasmosis infection the pleural spaces are clear stable tortuosity of the thoracic aorta the presence of an underlying aneurysm cannot be excluded .']
8,0.19951345276521734,3.780105308793281e-09,1.0349876614596586e-11,5.534749241119247e-13,0.17553045587669713,0.12117812061711082,0.20561797752808988,the heart is normal in size the mediastinum is unremarkable the lungs are clear,[u'no pleural effusion no pneumothorax normal cardiac contour no focal consolidation lungs clear bilaterally .']
9,0.3181818181673554,0.2132007163456888,1.314767947101946e-06,3.3071084016743344e-09,0.0798237355477305,0.2226339474791807,0.27087033747779754,heart size within normal limits no focal alveolar consolidation no definite pleural effusion seen no typical findings of pulmonary edema no pneumothorax,[u'normal heart size and mediastinal contours clear lungs no pneumothorax or pleural effusion unremarkable xxxx .']
10,0.21975835717773087,0.1298633092167515,0.08791303132494435,0.0616095802332028,0.0014184244077198329,0.1201854637090481,0.23666343355965083,the heart is normal in size and contour the lungs are clear without evidence of infiltrate there is no pneumothorax or effusion,[u'cardiomediastinal silhouettes are within normal limits lungs are clear without focal consolidation pneumothorax or pleural effusion right apical pleural retraction hyperexpansion flattening of diaphragms and increased ap diameter consistent with history of copd degenerative disease of the thoracic spine is present .']
11,0.24812617895079314,0.11972036266988499,7.575063369581476e-07,1.9300319224705454e-09,0.02191266386177619,0.10450980949871135,0.31588032220943607,the cardiomediastinal silhouette is normal in size and contour no focal consolidation pneumothorax or large pleural effusion negative for acute bone abnormality,[u'the heart is xxxx within normal limits in size given the low lung volumes an ap portable technique the lungs are clear without evidence of infiltrate there is no pneumothorax or effusion .']
12,0.49999999998437505,0.35921060404214344,0.20489703762144193,2.333738872058789e-05,0.2395893932599717,0.26810391046379756,0.38652073732718895,the heart size is normal the lungs are clear without evidence of focal airspace disease or pleural effusion there is no pneumothorax the visualized bony structures appear intact no acute cardiopulmonary abnormalities,[u'the heart is normal in size the mediastinum is unremarkable the lungs are hyperinflated there is biapical scarring no acute infiltrate or pleural effusion seen .']
13,0.2608695652060492,3.4435022155977898e-09,8.26533536255613e-12,4.09909384086062e-13,0.04545941417992721,0.13966104351781947,0.1413127413127413,lungs are clear bilaterally cardiac and mediastinal silhouettes are normal pulmonary vasculature is normal no pneumothorax or pleural effusion no acute bony abnormality,[u'no focal consolidation no visualized pneumothorax no large pleural effusions the heart size and cardiomediastinal silhouette are grossly unremarkable .']
14,0.45463551461080476,0.3159486378290086,0.21068345670559843,2.6174037250962383e-05,0.5599098330641681,0.245621555192523,0.24341580207501992,heart size within normal limits no focal airspace disease no pneumothorax or effusions no acute bony abnormalities,[u'the lungs are clear no focal airspace consolidation no pleural effusion or pneumothorax heart size and mediastinal contour are within normal limits .']
15,0.17310993242252146,0.07233492819570664,5.496503518733015e-07,1.53470474838264e-09,0.010875411569853752,0.0971612558371819,0.21504112808460632,the cardiomediastinal silhouette is normal in size and contour no focal consolidation pneumothorax or large pleural effusion negative for acute bone abnormality,[u'heart size mildly to moderately enlarged mild right hemidiaphragm elevation with mild bronchovascular crowding right greater than left indistinct vascular margination no definite focal alveolar consolidation no pleural effusion xxxx demonstrated .']
16,0.44999999997750006,0.266556994977913,0.1580408005034111,2.1951524425427533e-05,0.4743367105309868,0.27161503389146574,0.4105769230769231,the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal,[u'the heart is normal in size the mediastinum is unremarkable the lungs are clear .']
17,0.3171096403417101,0.18783953958275423,0.1403167393151351,0.10344728940335621,0.2692438306328868,0.15544875630171764,0.2900815217391304,the heart size is normal the mediastinal contour is within normal limits no focal airspace consolidation pleural effusion or pneumothorax,[u'there is bibasilar airspace disease cardiac silhouette is within normal limits and stable there is blunting of the right costophrenic xxxx unchanged xxxx scarring no pneumothorax .']
18,0.09677419354526538,1.7960530202088466e-09,4.809280442626532e-12,2.510559792795444e-13,7.583897009563181e-05,0.0761904761904762,0.1516155758077879,frontal and lateral views of the chest show normal size and configuration of the cardiac silhouette normal mediastinal contour pulmonary xxxx and vasculature central airways and lung volumes no pleural effusion,[u'normal cardiomediastinal contours clear lungs bilaterally no pneumothorax or large effusion .']
19,0.45454545452479345,0.1471224715772784,1.0266979059547529e-06,2.747221058959446e-09,0.2790602093106527,0.26426650284774844,0.2798165137614679,the heart size and mediastinal contours appear within normal limits no focal airspace consolidation pleural effusion or pneumothorax no acute bony abnormalities,[u'normal and stable cardiomediastinal contours no pneumothorax or pleural effusions no focal lung consolidation .']
20,0.43238450729343125,0.30079502467007047,0.1777644637704229,2.0636352247289815e-05,0.2969666169557952,0.20170801199028157,0.2853430353430354,heart size is mildly enlarged mediastinal contours are normal pulmonary vascularity is normal there is mild tortuosity of the thoracic aorta no focal airspace consolidation or pleural effusion,[u'the heart size of the limits of normal there is no pneumothorax or pleural effusion there are no focal areas of consolidation there is a calcified granuloma right midlung and posterior costophrenic sulcus .']
21,0.23648986721355317,0.13847428719912233,0.08110431539685672,1.1120456594303721e-05,0.047810791752096904,0.10760074913640408,0.10758377425044091,the heart pulmonary lungs and mediastinum are within normal limits there is no pleural effusion or pneumothorax there is no focal air space opacity to suggest a pneumonia there are mild degenerative changes of the spine,[u'interval removal of leftsided chest tube small residual left apical pneumothorax has increased slightly in size the prior exam now measuring approximately cm from the thoracic apex stable cardiomediastinal silhouette no focal airspace consolidation no pleural effusion .']
22,0.3929907614459921,0.23157202696824522,0.1240495387850428,1.6325856360008266e-05,0.21076912146671667,0.15798183362967252,0.28621700879765394,the heart size and pulmonary vascularity appear within normal limits the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen,[u'the lungs are clear bilaterally specifically no evidence of focal consolidation pneumothorax or pleural effusion cardiomediastinal silhouette is unremarkable visualized osseous structures of the thorax are without acute abnormality .']
23,0.35294117646020773,0.253320198544886,0.1818738688549909,0.11802861352029913,0.038240181723528624,0.2371583728713159,0.3418430884184309,the heart size is normal in the lungs are clear without focal airspace opacity pleural effusion or pneumothorax the osseous structures are intact there are mild degenerative changes in the thoracic spine xxxx representing,[u'the heart is normal in size the mediastinum is unremarkable mild pectus excavatum deformity is noted the lungs are clear .']
24,0.2865557635486381,0.15714961562487417,0.10395173642041786,1.52509485766721e-05,0.08626840560458275,0.1223576600538624,0.22360703812316712,the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal,[u'lungs are clear without focal consolidation effusion or pneumothorax hyperexpanded lungs normal heart size bony thorax and soft tissues grossly unremarkable mild emphysema .']
25,0.051941387223957226,0.03936454627399013,0.03047503479369104,0.025419978381836225,1.1095467066338437e-12,0.1102737105957904,0.190625,the lungs are clear the cardiomediastinal silhouette is within normal limits no pleural effusion is identified,[u'cardiomediastinal silhouette is within normal limits in size and appearance pulmonary vascularity is unremarkable there are prominent coarse interstitial markings throughout the lungs with more focal streaky bibasilar opacities seen only on the frontal xxxx xxxx atelectasis negative for focal airspace disease or consolidation negative for pneumothorax or pleural effusion limited evaluation reveals the xxxx xxxx are grossly intact .']
