,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,cand,ref
0,0.42151147540322326,0.3126012766164636,0.23260927472110504,0.17377039919073514,0.7278166646725845,0.2330095912304027,0.5501691093573844,the cardiac contours are normal the lungs are clear thoracic spondylosis,[u'cardiac and mediastinal contours are within normal limits the lungs are clear bony structures are intact .']
1,0.23607278893131559,0.15204532106333743,0.09588617571149016,1.0390237810259966e-05,6.830697621420442e-07,0.13490348192242532,0.3240084985835694,the heart is normal in size and contour there is no mediastinal widening the lungs are clear bilaterally no large pleural effusion or pneumothorax the xxxx are intact,[u'the heart size is normal the mediastinal contour is within normal limits there are multiple calcified granulomas within the left lower lobe the lungs are free of any focal infiltrates there are no nodules or masses no visible pneumothorax no visible pleural fluid the xxxx are grossly normal there is no visible free intraperitoneal air under the diaphragm .']
2,0.47368421050138515,0.22941573385815192,1.457468439571091e-06,3.729661124052713e-09,0.300891054371238,0.30398396258316074,0.38812301166489926,heart size and mediastinal contour are normal pulmonary vascularity is normal lungs are clear no pleural effusions or pneumothoraces,[u'clear lungs heart size is normal no pneumothorax or large pleural effusion .']
3,0.0786097024857773,1.4938141824725101e-09,4.103611522431252e-12,2.2026690169303485e-13,0.003312351721567194,0.04929577464788733,0.14109483423284502,heart size within normal limits no focal airspace disease no pneumothorax or effusion,[u'the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal no change calcified aorticopulmonary xxxx node .']
4,0.3124999999804688,0.20412414521874855,0.14384239565657908,2.1874057154605617e-05,0.7075553820628283,0.19130888123138268,0.3065326633165829,the heart and mediastinum are normal there is no focal airspace disease pleural effusion or pneumothorax,[u'both lungs are clear and expanded heart and mediastinum normal .']
5,0.08612245295309495,0.06828003093500716,0.04123366912834612,5.868393785938514e-06,0.0004252651036080402,0.10763934196416995,0.2084757347915243,the cardiac contours are normal the lungs are clear thoracic spondylosis,[u'some hyperinflation appears to be present there are small calcified granulomas the lungs are otherwise clear the heart is normal the mediastinum is normal the skeletal structures and soft tissues are normal .']
6,0.004716562898416523,0.0032547376146511114,0.0026131631285570703,0.002035786728725726,3.2468134095071696e-16,0.0699482240068675,0.15186721991701246,both lungs are clear and expanded heart and mediastinum normal,[u'xxxx xxxx and lateral views of the chest were obtained on xxxx the lung volumes are normal the lungs are clear and there are no pleural effusions there is stable mild tenting of the medial aspect of the right diaphragm the mediastinum and pulmonary xxxx are normal the bony elements are not remarkable no acute cardiopulmonary abnormalities are seen .']
7,0.4545454545041323,0.14712247157059102,1.0266979059080847e-06,2.7472210588345725e-09,0.12416674298597541,0.17286174508257343,0.22727272727272727,the lungs are clear there is no pleural effusion or pneumothorax the heart and mediastinum are normal the skeletal structures are normal,[u'the cardiomediastinal silhouette is normal in size and contour hyperexpanded lungs without focal consolidation pneumothorax or large pleural effusion normal xxxx .']
8,0.3240802717227339,0.21106010559127045,0.1279230228080605,0.07088025136307982,4.522769335100723e-07,0.1795827452806601,0.4174650971803997,the heart and pulmonary vascularity appear within normal limits the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen no acute cardiopulmonary abnormality is identified there are degenerative changes of the spine no acute cardiopulmonary process,[u'the cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size there is minimal xxxx airspace opacity in the right middle lobe xxxx atelectasis the lungs are otherwise clear of focal airspace disease there is no pneumothorax or pleural effusion there is mild tortuosity of the thoracic aorta with atherosclerotic calcification of the aortic xxxx there are moderate degenerative endplate changes in the thoracic spine there are no acute bony findings .']
9,0.3333333333263889,0.23819653366515028,0.19487438801482035,0.1693383976147228,0.0007304013708492483,0.2699305078855797,0.4357142857142858,the heart size is normal the mediastinal contour is within normal limits the lungs are free of any focal infiltrates there are no nodules or masses no visible pneumothorax no visible pleural fluid the xxxx are grossly normal there is no visible free intraperitoneal air under the diaphragm,[u'heart size and pulmonary vascularity appear within normal limits the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen .']
10,0.5810640921267974,0.35542397173673984,0.1793332034286361,2.29449333436817e-05,0.6980659902750606,0.24293267413698372,0.301980198019802,the lungs are clear there is no focal airspace consolidation no pleural effusion or pneumothorax heart size and mediastinal contour are normal,[u'lungs are clear bilaterally cardiac and mediastinal silhouettes are normal pulmonary vasculature is normal no pneumothorax or pleural effusion no acute bony abnormality .']
11,0.36713027496360773,0.29370421997027435,0.24372355469241322,0.20436876395797768,0.07116291342635055,0.24485465520300836,0.36213720316622694,the lungs are clear the cardiomediastinal silhouette is within normal limits no pneumothorax or pleural effusion,[u'the cardiomediastinal silhouette is within normal limits for size and contour the lungs are normally inflated without evidence of focal airspace disease pleural effusion or pneumothorax no acute osseus abnormality .']
12,0.16273673809693015,0.11173611230830606,0.07079049545384286,1.0319384157699713e-05,0.022040057179793883,0.15849791373086117,0.3022295623451693,the cardiac contours are normal the lungs are clear thoracic spondylosis,[u'heart size and mediastinal contour are normal pulmonary vascularity is normal lungs are clear no pleural effusions or pneumothoraces degenerative changes in the thoracic spine .']
13,0.3412299824837692,0.2582385746759373,0.2091257309433784,0.16040334657572475,0.16254962612770332,0.1722626780034766,0.26604361370716506,heart size within normal limits the lungs are clear there is no pneumothorax or large pleural effusion no acute cardiopulmonary findings,[u'the heart is normal in size the mediastinum is unremarkable the right chest xxxx tip is visualized in the mid svc there is no pneumothorax the lungs are clear .']
14,0.2826086956460303,0.2241462600435509,0.1659167006317322,0.12072798779209325,0.007951689094684775,0.20945942398839942,0.3109360518999073,there is a xxxx sternotomy xxxx in the thoracic spine with mild tortuosity of the aorta is tortuous there is no focal airspace consolidation pleural effusion or pneumothorax there is a left upper lobe airspace disease stable the skeletal structures appear normal the bilateral pleural thickening,[u'no acute cardiopulmonary abnormality extensive degenerative changes of the thoracic spine mildly enlarged heart tortuous aorta aortic calcifications no focal area of consolidation pleural effusion or pneumothorax .']
15,0.0392547794573988,0.02547186443898207,0.021129217598069516,0.018461762037666838,6.190289363275184e-22,0.08068690372710509,0.20065789473684212,heart size is normal the lungs are clear and pulmonary vascularity are normal there is no pleural effusion or pneumothorax,[u'the heart pulmonary xxxx and mediastinum are within normal limits there is no pleural effusion or pneumothorax there is no focal air space opacity to suggest a pneumonia there is a cm focal opacity in the right lung apex incompletely evaluated by this exam there is minimal left basilar xxxx opacity compatible with scarring or atelectasis there are degenerative changes of the spine cm of apical opacity scarring versus nodule a noncontrast xxxx is indicated for further characterization .']
16,0.4242424242295685,0.1994310087982287,1.0866121565918492e-06,2.5572642415484343e-09,0.4201535105066359,0.19528522051881986,0.2514167954662545,low lung volumes heart size and mediastinal contours are within normal limits no focal air space opacities no pneumothorax or pleural effusion mild degenerative changes of the thoracic spine no acute cardiopulmonary process,[u'lungs are clear no pleural effusions or pneumothoraces heart and mediastinum are stable with ectasia of the aorta heart size is upper limits of normal degenerative changes in the spine .']
17,0.29370421997088625,0.2144912353495714,0.13704293822069252,1.6686639702011427e-05,0.06604663650228712,0.19390181440406654,0.4023746701846966,the lungs are clear the cardiomediastinal silhouette is within normal limits no pleural effusion is identified,[u'the cardiomediastinal contours are within normal limits pulmonary vasculature is unremarkable there is no focal airspace opacity no pleural effusion or pneumothorax is seen no acute bony abnormality is identified .']
18,0.15384485989211333,0.11147119125793448,0.08897149840836627,0.06774976779436369,0.008771404190064247,0.08281579279644034,0.20926243567753003,heart size is normal no pneumothorax or pleural effusion bony structures and lung bases could represent scarring no acute pulmonary disease,[u'cardiomediastinal silhouettes are within normal limits lungs are without focal consolidation pneumothorax or pleural effusion grossly unchanged appearance of calcified hilar lymph xxxx and scattered calcified granulomas stable degenerative changes in the spine .']
19,0.19024588488111824,0.13801887116223305,0.1002220398019835,1.540570285121876e-05,0.10020554800836994,0.09248202556095363,0.14570063694267515,the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal,[u'cardiomediastinal silhouettes are within normal limits lungs are clear without focal consolidation pneumothorax or pleural effusion bony thorax is unremarkable .']
20,0.4129911899546781,0.3207467842006315,0.2569236120465381,0.22079010427946058,0.23662789764911304,0.24212304436314017,0.509967845659164,the cardiomediastinal silhouette is normal in size and contour no focal consolidation pneumothorax or large pleural effusion normal xxxx,[u'the cardiomediastinal silhouette is normal in size in appearance and stable from xxxx the lungs are clear soft tissues and bony structures are unremarkable no pneumothorax or pleural effusion .']
21,0.5199999999792001,0.294392028865574,1.5561140325389938e-06,3.6176403922716967e-09,0.3763859139622058,0.2505725040693403,0.3013408609738885,the heart size and pulmonary vascularity appear within normal limits the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen,[u'lungs are clear no focal airspace consolidation or pleural effusion heart size is normal no pneumothorax calcified lymph xxxx clear lungs .']
22,0.4227069908752146,0.25856045763875873,0.13045961678318532,1.6691762339056383e-05,0.22501975773801702,0.21706297816622375,0.43937575030012005,the cardiomediastinal silhouette is normal in size and contour no focal consolidation pneumothorax or large pleural effusion negative for acute bone abnormality,[u'the cardiomediastinal silhouette and pulmonary vasculature are within normal limits in size the lungs are clear of focal airspace disease pneumothorax or pleural effusion there are no acute bony findings .']
23,0.5217391303894141,0.34435022154480727,0.2243557191421172,2.7412292651449204e-05,1.111891399560545,0.21128946827071368,0.391304347826087,the heart is normal size the mediastinum is unremarkable there is no pleural effusion pneumothorax or focal airspace disease the xxxx are unremarkable,[u'lungs are clear bilaterally there is no focal consolidation pleural effusion or pneumothoraces cardiomediastinal silhouette is within normal limits xxxx are unremarkable .']
