,Bleu_1,Bleu_2,Bleu_3,Bleu_4,CIDEr,METEOR,ROUGE_L,cand,ref
0,0.041042499305109045,0.024749558300536968,0.017131664737866287,2.6022858276637892e-06,6.853668846615405e-07,0.0781176398882559,0.1346578366445916,heart size within normal limits no focal airspace disease no pleural effusion,[u'lungs are clear there is minimal atelectasis in the left base no effusion or pneumothorax heart and mediastinal contours within normal limits xxxx density foreign body present in the soft tissues overlying the left lateral chest wall visualized osseous structures intact .']
1,0.4263572966009274,0.2529027899514428,0.1501692586999505,2.089185388853242e-05,0.3235359819287534,0.19117049119613297,0.34687246141348493,the heart is normal in size the mediastinum is unremarkable mild emphysematous changes are noted the lungs are clear,[u'the heart and lungs have xxxx xxxx in the interval both lungs are clear and expanded heart and mediastinum normal .']
2,0.10268342379282733,1.9405343080273356e-09,5.298137370954003e-12,2.8243251005795036e-13,0.010783951079598397,0.07646017699115046,0.09568627450980391,the heart is normal in size the mediastinum is unremarkable the lungs are grossly clear,[u'no focal areas of consolidation no suspicious pulmonary opacities heart size within normal limits no pleural effusions no evidence of pneumothorax osseous structures intact .']
3,0.11156508006677719,0.07176619247382318,0.04974931483285314,0.03776995392522983,2.0648805755340067e-13,0.10539511656633736,0.21217391304347827,the lungs are clear bilaterally specifically no evidence of focal consolidation pneumothorax or pleural effusion cardio mediastinal silhouette is unremarkable visualized osseous structures of the thorax are without acute abnormality,[u'normal heart size there is a round density in the ap xxxx xxxx study performed in xxxx is not available for review at this time lungs are hyperinflated with flattened diaphragms calcified right lower lobe granuloma no focal airspace consolidation pneumothorax or pleural effusion no pulmonary edema no acute bony abnormality circumscribed structure in the ap xxxx could represent lymphadenopathy mass pulmonary arterial abnormality xxxx as aneurysm or enlargement of the left atrial appendage .']
4,0.09896731094054108,1.2072775745789215e-09,2.8188592407271574e-12,1.3773135084231541e-13,4.701148338403012e-06,0.05612703375533783,0.14872003250711097,the lungs are clear there is no pleural effusion or pneumothorax heart size and mediastinal silhouettes are normal there are degenerative changes in the spine,[u'normal cardiomediastinal silhouette interval improvement in lung volumes bilaterally improved aeration of the right and left lung bases bilateral small pleural effusions and left base atelectatic change with interval improvement visualized xxxx of the chest xxxx are within normal limits interval improvement in aeration of lung bases and pleural effusions .']
5,0.058059490100579224,0.029628359473431617,0.019060613327614124,0.012999309800118168,9.667359660870303e-23,0.08710233478909908,0.19864314789687926,normal heart size and mediastinal contours no focal airspace consolidation no pleural effusion or pneumothorax stable mild xxxx of the thoracic aorta is again noted,[u'stable normal cardiac size mediastinum and central pulmonary vasculature marked bullous emphysematous changes and traction bronchiectasis again most notable involving the bilateral upper lobes stable prominent ovoid opacity x xxxx xxxx a large left upper lobe xxxx xxxx reflecting a superimposed aspergillomaas more readily demonstrated on the previous ct chest study from xxxx no xxxx areas of alveolar airspace consolidation are identified no evidence of pleural effusion or pneumothorax marked bullous emphysematous changes and traction bronchiectasis again most notable involving the bilateral upper lobes .']
6,0.47999999998080006,0.3162277660039253,0.16321399229655334,2.108445456815203e-05,0.595730228355357,0.288599141224832,0.3277367360644728,the cardiomediastinal silhouette is within normal limits for appearance no focal areas of pulmonary consolidation no pneumothorax no pleural effusion the thoracic spine appears intact,[u'no focal lung consolidation heart size and pulmonary vascularity are within normal limits no pneumothorax or pleural effusion osseous structures are grossly intact .']
7,0.2600208823442884,0.12738369684225523,7.058052637167724e-07,1.6791568539838202e-09,0.004144675183844602,0.13801689312458043,0.22202001819836215,the heart size and mediastinal contour are normal pulmonary vascularity is normal lungs are clear no pleural effusions or pneumothoraces degenerative changes in the thoracic spine,[u'pa and lateral views of the chest were obtained the cardiomediastinal silhouette is normal in size and configuration mildly tortuous thoracic aorta the lungs are well aerated there is no pneumothorax pleural effusion or focal air space consolidation mild elevation right hemidiaphragm .']
8,0.7138077364665967,0.6706345466009552,0.6237706886217341,0.5721933919568348,4.213369362520925,0.4283889674037553,0.5436720142602495,heart size within normal limits stable mediastinal and hilar contours no focal alveolar consolidation no definite pleural effusion seen no typical findings of pulmonary edema no pneumothorax,[u'hyperinflated lungs with mildly flattened posterior diaphragm no focal alveolar consolidation no definite pleural effusion seen heart size within normal limits no typical findings of pulmonary edema .']
9,0.4634146341350387,0.3044387078291634,0.19246516182416543,0.11703565707202555,0.3441794326863528,0.1990615741558759,0.3623249893932966,the heart size is mildly enlarged the pulmonary vascularity is within normal limits the lungs are free of focal airspace disease no pleural effusion or pneumothorax is seen there is eventration of the right hemidiaphragm mild degenerative changes of the spine,[u'the heart is normal in size the mediastinum is within normal limits there is retrocardiac density which xxxx corresponds to patients known hiatal hernia the lungs are hypoinflated no focal consolidation is seen no acute disease .']
10,0.4047619047522676,0.2433792297516304,0.1643902651700362,0.10330965714322903,0.2615553945973623,0.21197426096074462,0.31202046035805625,heart size is normal the cardiomediastinal silhouette is normal in size and contour there is a focal area of opacity in the right base which may represent early pneumonia no pneumothorax or pleural effusion no acute osseous abnormalities no acute bony abnormalities,[u'the cardiomediastinal silhouette is within normal limits for size and contour the lungs are normally inflated without evidence of focal airspace disease pleural effusion or pneumothorax osseous structures are within normal limits for patient age .']
11,0.517241379292509,0.3039153369167485,0.21731393452607936,0.1676215464557054,0.8610616236847701,0.256202210685015,0.29379891631547256,there are low lung volumes the heart size and pulmonary vascularity appear within normal limits there is no focal airspace consolidation pleural effusion or pneumothorax no acute bony abnormality,[u'the lungs are hypoventilated there is no focal airspace opacity the cardiomediastinal silhouette is normal in size there is no pneumothorax or large pleural effusion .']
12,0.3172819246509468,0.16237420162272312,0.10477573006589748,1.5160084701790875e-05,1.421721763026353,0.14509735889849354,0.2944827586206897,the cardiomediastinal silhouette is normal in size and contour no focal consolidation pneumothorax or large pleural effusion negative for acute bone abnormality,[u'normal cardiac size normal pulmonary vasculature no airspace disease negative for pneumothorax negative for acute osseous deformity the thoracic spine has a normal appearance .']
13,0.3300476929823841,0.28741324266998264,0.2344590331040557,0.1823634247511615,0.21820262781846983,0.2438446660779802,0.41042893187552554,heart size is normal no focal airspace consolidations no pneumothorax or pleural effusion,[u'no pneumothorax heart size is normal no large pleural effusions no focal airspace opacities no definite visualized rib fractures no acute cardiopulmonary abnormalities .']
14,0.5416666666440973,0.48529088839247686,0.4215928251331017,0.34564484375767873,1.5038994658141425,0.3221327052733706,0.569683908045977,normal heart size mediastinal contours no focal airspace consolidation no pleural effusion or pneumothorax degenerative changes of the thoracic spine no acute cardiopulmonary abnormality,[u'normal heart size and mediastinal contours no focal airspace opacity no pleural effusion or pneumothorax multiple healed posterior left rib fractures .']
15,0.42857142854081637,0.3144854509932483,0.2544973642703425,0.19674979809568888,0.33296973240981254,0.2813827751602491,0.4680306905370844,the heart is normal in size the mediastinum is unremarkable the lungs are clear,[u'the cardiac contours are normal the lungs are clear thoracic spondylosis .']
16,0.2187499999931641,0.08400268812636352,6.172887627196749e-07,1.6875893609316949e-09,0.0007808216708509619,0.13994352443898286,0.18208955223880596,the cardiomediastinal silhouette is within normal limits the lungs are clear without focal consolidation there is no pneumothorax or large pleural effusion right paratracheal stripe with tip is at the svc xxxx,[u'the lungs remain hyperexpanded no xxxx infiltrates or masses heart and mediastinum are normal .']
17,0.27272727271487607,0.11396057645433466,8.65950551279142e-07,2.4178614975561836e-09,0.059541909252024225,0.12204308100057769,0.2471636952998379,the heart size and mediastinal contours appear within normal limits no focal airspace consolidation pleural effusion or pneumothorax no acute bony abnormalities,[u'heart size normal lungs are clear xxxx are normal no pneumonia effusions edema pneumothorax adenopathy nodules or masses .']
18,0.09090909090495872,2.0806259463443725e-09,6.004165777595408e-12,3.267014829799883e-13,0.007073815481672733,0.05507745266781411,0.06448202959830868,the cardiomediastinal silhouette is normal in size and contour no focal consolidation pneumothorax or large pleural effusion negative for acute bone abnormality,[u'both lungs are clear and expanded heart and mediastinum normal .']
